,date,kospi,kospi_volume,kosdaq,kosdaq_volume,exchange rate,today_confirmed,today_dead,first_shot,second_shot,third_shot,winter_shot,accumulate_confirmed,accumulate_dead,accumulate_first_shot,accumulate_second_shot,accumulate_third_shot,accumulate_winter_shot
0,2018-01-02,2479.649902,262200,812.450012,989200,1065.219971,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-01-03,2486.350098,331100,822.309998,1203100,1062.540039,0,0,0,0,0,0,0,0,0,0,0,0
2,2018-01-04,2466.459961,333800,808.01001,1346500,1063.939941,0,0,0,0,0,0,0,0,0,0,0,0
3,2018-01-05,2497.52002,308800,828.030029,1229200,1061.079956,0,0,0,0,0,0,0,0,0,0,0,0
4,2018-01-08,2513.280029,311400,839.51001,1229000,1060.5,0,0,0,0,0,0,0,0,0,0,0,0
5,2018-01-09,2510.22998,374300,829.98999,1196000,1067.689941,0,0,0,0,0,0,0,0,0,0,0,0
6,2018-01-10,2499.75,444000,834.909973,1104100,1071.73999,0,0,0,0,0,0,0,0,0,0,0,0
7,2018-01-11,2487.909912,444300,852.51001,1288800,1069.670044,0,0,0,0,0,0,0,0,0,0,0,0
8,2018-01-12,2496.419922,438800,873.049988,1180700,1065.140015,0,0,0,0,0,0,0,0,0,0,0,0
9,2018-01-15,2503.72998,404600,891.609985,1025700,1055.800049,0,0,0,0,0,0,0,0,0,0,0,0
10,2018-01-16,2521.73999,341600,901.22998,1009400,1061.819946,0,0,0,0,0,0,0,0,0,0,0,0
11,2018-01-17,2515.429932,336700,886.580017,1212000,1062.459961,0,0,0,0,0,0,0,0,0,0,0,0
12,2018-01-18,2515.810059,333100,898.190002,1260200,1066.560059,0,0,0,0,0,0,0,0,0,0,0,0
13,2018-01-19,2520.26001,351800,879.98999,1164700,1069.689941,0,0,0,0,0,0,0,0,0,0,0,0
14,2018-01-22,2502.110107,343000,873.090027,1126600,1066.359985,0,0,0,0,0,0,0,0,0,0,0,0
15,2018-01-23,2536.600098,370000,894.429993,1047300,1068.810059,0,0,0,0,0,0,0,0,0,0,0,0
16,2018-01-24,2538.0,371100,894.77002,1011700,1072.76001,0,0,0,0,0,0,0,0,0,0,0,0
17,2018-01-25,2562.22998,514600,898.599976,1025000,1064.400024,0,0,0,0,0,0,0,0,0,0,0,0
18,2018-01-26,2574.76001,400600,913.119995,1080200,1064.890015,0,0,0,0,0,0,0,0,0,0,0,0
19,2018-01-29,2598.189941,437500,927.049988,1279600,1063.130005,0,0,0,0,0,0,0,0,0,0,0,0
20,2018-01-30,2567.73999,397000,920.960022,1243800,1069.790039,0,0,0,0,0,0,0,0,0,0,0,0
21,2018-01-31,2566.459961,403100,913.570007,1195300,1072.540039,0,0,0,0,0,0,0,0,0,0,0,0
22,2018-02-01,2568.540039,595100,908.200012,1407700,1069.02002,0,0,0,0,0,0,0,0,0,0,0,0
23,2018-02-02,2525.389893,481800,899.469971,1373000,1071.180054,0,0,0,0,0,0,0,0,0,0,0,0
24,2018-02-05,2491.75,442400,858.219971,1043100,1090.01001,0,0,0,0,0,0,0,0,0,0,0,0
25,2018-02-06,2453.310059,582800,858.169983,1062700,1093.300049,0,0,0,0,0,0,0,0,0,0,0,0
26,2018-02-07,2396.560059,460100,829.960022,1033300,1079.26001,0,0,0,0,0,0,0,0,0,0,0,0
27,2018-02-08,2407.620117,362400,861.940002,796300,1089.420044,0,0,0,0,0,0,0,0,0,0,0,0
28,2018-02-09,2363.77002,489100,842.599976,764400,1095.859985,0,0,0,0,0,0,0,0,0,0,0,0
29,2018-02-12,2385.379883,352300,843.23999,692300,1083.170044,0,0,0,0,0,0,0,0,0,0,0,0
30,2018-02-13,2395.189941,423400,829.390015,832900,1082.609985,0,0,0,0,0,0,0,0,0,0,0,0
31,2018-02-14,2421.830078,305700,848.030029,722700,1083.77002,0,0,0,0,0,0,0,0,0,0,0,0
32,2018-02-19,2442.820068,322100,875.809998,684400,1065.630005,0,0,0,0,0,0,0,0,0,0,0,0
33,2018-02-20,2415.120117,421500,864.409973,797200,1066.709961,0,0,0,0,0,0,0,0,0,0,0,0
34,2018-02-21,2429.649902,432300,875.580017,814600,1072.540039,0,0,0,0,0,0,0,0,0,0,0,0
35,2018-02-22,2414.280029,349500,870.219971,857900,1074.859985,0,0,0,0,0,0,0,0,0,0,0,0
36,2018-02-23,2451.52002,300600,874.780029,770200,1080.079956,0,0,0,0,0,0,0,0,0,0,0,0
37,2018-02-26,2457.649902,321300,874.429993,802100,1075.0,0,0,0,0,0,0,0,0,0,0,0,0
38,2018-02-27,2456.139893,271200,874.01001,794500,1069.699951,0,0,0,0,0,0,0,0,0,0,0,0
39,2018-02-28,2427.360107,367600,857.059998,820900,1079.390015,0,0,0,0,0,0,0,0,0,0,0,0
40,2018-03-02,2402.159912,320400,860.22998,768900,1081.949951,0,0,0,0,0,0,0,0,0,0,0,0
41,2018-03-05,2375.060059,312300,845.0,747500,1079.209961,0,0,0,0,0,0,0,0,0,0,0,0
42,2018-03-06,2411.409912,400100,859.210022,828900,1076.660034,0,0,0,0,0,0,0,0,0,0,0,0
43,2018-03-07,2401.820068,413000,841.030029,947300,1063.160034,0,0,0,0,0,0,0,0,0,0,0,0
44,2018-03-08,2433.080078,394800,853.940002,891000,1066.150024,0,0,0,0,0,0,0,0,0,0,0,0
45,2018-03-09,2459.449951,437300,865.799988,884800,1073.459961,0,0,0,0,0,0,0,0,0,0,0,0
46,2018-03-12,2484.120117,391300,884.27002,802300,1064.050049,0,0,0,0,0,0,0,0,0,0,0,0
47,2018-03-13,2494.48999,350200,886.25,1086500,1063.859985,0,0,0,0,0,0,0,0,0,0,0,0
48,2018-03-14,2486.080078,360900,886.919983,954400,1066.400024,0,0,0,0,0,0,0,0,0,0,0,0
49,2018-03-15,2492.379883,344000,890.429993,951000,1062.550049,0,0,0,0,0,0,0,0,0,0,0,0
50,2018-03-16,2493.969971,377800,894.429993,808500,1068.75,0,0,0,0,0,0,0,0,0,0,0,0
51,2018-03-19,2475.030029,477200,880.969971,759600,1070.209961,0,0,0,0,0,0,0,0,0,0,0,0
52,2018-03-20,2485.52002,291500,890.400024,752100,1072.160034,0,0,0,0,0,0,0,0,0,0,0,0
53,2018-03-21,2484.969971,399100,885.549988,865100,1070.550049,0,0,0,0,0,0,0,0,0,0,0,0
54,2018-03-22,2496.02002,482100,871.619995,1011500,1063.959961,0,0,0,0,0,0,0,0,0,0,0,0
55,2018-03-23,2416.76001,458000,829.679993,898200,1079.900024,0,0,0,0,0,0,0,0,0,0,0,0
56,2018-03-26,2437.080078,306900,853.690002,740200,1082.530029,0,0,0,0,0,0,0,0,0,0,0,0
57,2018-03-27,2452.060059,332100,858.840027,732200,1074.300049,0,0,0,0,0,0,0,0,0,0,0,0
58,2018-03-28,2419.290039,501300,850.969971,889800,1074.119995,0,0,0,0,0,0,0,0,0,0,0,0
59,2018-03-29,2436.370117,333400,865.98999,813000,1063.410034,0,0,0,0,0,0,0,0,0,0,0,0
60,2018-03-30,2445.850098,395300,871.090027,764000,1062.0,0,0,0,0,0,0,0,0,0,0,0,0
61,2018-04-02,2444.159912,390300,867.799988,844100,1060.98999,0,0,0,0,0,0,0,0,0,0,0,0
62,2018-04-03,2442.429932,497100,872.320007,722800,1056.160034,0,0,0,0,0,0,0,0,0,0,0,0
63,2018-04-04,2408.060059,551700,862.51001,821300,1053.72998,0,0,0,0,0,0,0,0,0,0,0,0
64,2018-04-05,2437.52002,591000,868.929993,846400,1057.430054,0,0,0,0,0,0,0,0,0,0,0,0
65,2018-04-06,2429.580078,454300,867.960022,861800,1061.640015,0,0,0,0,0,0,0,0,0,0,0,0
66,2018-04-09,2444.080078,334400,874.440002,857700,1070.459961,0,0,0,0,0,0,0,0,0,0,0,0
67,2018-04-10,2450.73999,356400,877.299988,1012200,1068.77002,0,0,0,0,0,0,0,0,0,0,0,0
68,2018-04-11,2444.219971,355200,885.380005,886300,1063.380005,0,0,0,0,0,0,0,0,0,0,0,0
69,2018-04-12,2442.709961,441600,881.450012,998000,1065.75,0,0,0,0,0,0,0,0,0,0,0,0
70,2018-04-13,2455.070068,395900,891.869995,1011500,1069.97998,0,0,0,0,0,0,0,0,0,0,0,0
71,2018-04-16,2457.48999,347200,896.890015,1017000,1070.660034,0,0,0,0,0,0,0,0,0,0,0,0
72,2018-04-17,2453.77002,394700,901.219971,1309000,1069.52002,0,0,0,0,0,0,0,0,0,0,0,0
73,2018-04-18,2479.97998,647300,893.320007,1538000,1066.089966,0,0,0,0,0,0,0,0,0,0,0,0
74,2018-04-19,2486.100098,727000,882.72998,1681300,1064.069946,0,0,0,0,0,0,0,0,0,0,0,0
75,2018-04-20,2476.330078,531700,889.169983,1406700,1066.23999,0,0,0,0,0,0,0,0,0,0,0,0
76,2018-04-23,2474.110107,701400,879.02002,1408100,1071.410034,0,0,0,0,0,0,0,0,0,0,0,0
77,2018-04-24,2464.139893,524300,873.609985,1201400,1080.180054,0,0,0,0,0,0,0,0,0,0,0,0
78,2018-04-25,2448.810059,466100,869.929993,1177700,1076.75,0,0,0,0,0,0,0,0,0,0,0,0
79,2018-04-26,2475.639893,520900,879.390015,957400,1081.170044,0,0,0,0,0,0,0,0,0,0,0,0
80,2018-04-27,2492.399902,465000,886.48999,1114100,1076.790039,0,0,0,0,0,0,0,0,0,0,0,0
81,2018-04-30,2515.379883,746300,875.950012,1351100,1067.599976,0,0,0,0,0,0,0,0,0,0,0,0
82,2018-05-02,2505.610107,807600,871.030029,1357600,1072.52002,0,0,0,0,0,0,0,0,0,0,0,0
83,2018-05-03,2487.25,614100,866.070007,1354500,1078.810059,0,0,0,0,0,0,0,0,0,0,0,0
84,2018-05-04,2461.379883,612000,856.340027,1132000,1074.119995,0,0,0,0,0,0,0,0,0,0,0,0
85,2018-05-08,2449.810059,714700,827.219971,948400,1078.390015,0,0,0,0,0,0,0,0,0,0,0,0
86,2018-05-09,2443.97998,593400,850.849976,905900,1077.560059,0,0,0,0,0,0,0,0,0,0,0,0
87,2018-05-10,2464.159912,490000,854.929993,857400,1077.97998,0,0,0,0,0,0,0,0,0,0,0,0
88,2018-05-11,2477.709961,599900,865.929993,941500,1064.369995,0,0,0,0,0,0,0,0,0,0,0,0
89,2018-05-14,2476.110107,650700,858.700012,922200,1065.949951,0,0,0,0,0,0,0,0,0,0,0,0
90,2018-05-15,2458.540039,712600,862.940002,1007600,1069.160034,0,0,0,0,0,0,0,0,0,0,0,0
91,2018-05-16,2459.820068,691800,850.289978,1210600,1078.859985,0,0,0,0,0,0,0,0,0,0,0,0
92,2018-05-17,2448.449951,596800,855.619995,1037400,1076.48999,0,0,0,0,0,0,0,0,0,0,0,0
93,2018-05-18,2460.649902,431400,869.450012,1064500,1080.910034,0,0,0,0,0,0,0,0,0,0,0,0
94,2018-05-21,2465.570068,588100,872.960022,998500,1080.51001,0,0,0,0,0,0,0,0,0,0,0,0
95,2018-05-23,2471.909912,752700,869.159973,874600,1074.199951,0,0,0,0,0,0,0,0,0,0,0,0
96,2018-05-24,2466.01001,638100,873.320007,1113200,1074.790039,0,0,0,0,0,0,0,0,0,0,0,0
97,2018-05-25,2460.800049,653600,868.349976,1115000,1079.22998,0,0,0,0,0,0,0,0,0,0,0,0
98,2018-05-28,2478.959961,708400,879.690002,1270100,1073.650024,0,0,0,0,0,0,0,0,0,0,0,0
99,2018-05-29,2457.25,571800,870.080017,1147700,1073.170044,0,0,0,0,0,0,0,0,0,0,0,0
100,2018-05-30,2409.030029,575900,874.219971,1117600,1083.930054,0,0,0,0,0,0,0,0,0,0,0,0
101,2018-05-31,2423.01001,816900,879.659973,1083000,1075.030029,0,0,0,0,0,0,0,0,0,0,0,0
102,2018-06-01,2438.959961,603000,883.219971,1026200,1079.949951,0,0,0,0,0,0,0,0,0,0,0,0
103,2018-06-04,2447.76001,438900,877.440002,898300,1070.359985,0,0,0,0,0,0,0,0,0,0,0,0
104,2018-06-05,2453.76001,501400,877.159973,1026000,1070.530029,0,0,0,0,0,0,0,0,0,0,0,0
105,2018-06-07,2470.580078,474100,887.909973,903300,1065.150024,0,0,0,0,0,0,0,0,0,0,0,0
106,2018-06-08,2451.580078,530200,878.47998,850300,1071.329956,0,0,0,0,0,0,0,0,0,0,0,0
107,2018-06-11,2470.149902,427900,876.549988,776400,1072.650024,0,0,0,0,0,0,0,0,0,0,0,0
108,2018-06-12,2468.830078,613200,875.039978,1081600,1076.380005,0,0,0,0,0,0,0,0,0,0,0,0
109,2018-06-14,2423.47998,533400,864.559998,1023500,1084.699951,0,0,0,0,0,0,0,0,0,0,0,0
110,2018-06-15,2404.040039,502400,866.219971,796600,1090.77002,0,0,0,0,0,0,0,0,0,0,0,0
111,2018-06-18,2376.23999,564800,840.22998,783100,1103.819946,0,0,0,0,0,0,0,0,0,0,0,0
112,2018-06-19,2340.110107,606300,815.390015,793400,1104.160034,0,0,0,0,0,0,0,0,0,0,0,0
113,2018-06-20,2363.909912,456000,840.169983,759500,1111.119995,0,0,0,0,0,0,0,0,0,0,0,0
114,2018-06-21,2337.830078,438300,826.219971,758200,1107.719971,0,0,0,0,0,0,0,0,0,0,0,0
115,2018-06-22,2357.219971,537300,830.27002,832000,1109.630005,0,0,0,0,0,0,0,0,0,0,0,0
116,2018-06-25,2357.879883,415100,836.0,668300,1110.530029,0,0,0,0,0,0,0,0,0,0,0,0
117,2018-06-26,2350.919922,470900,831.400024,657300,1114.030029,0,0,0,0,0,0,0,0,0,0,0,0
118,2018-06-27,2342.030029,526600,826.690002,695700,1117.599976,0,0,0,0,0,0,0,0,0,0,0,0
119,2018-06-28,2314.23999,414400,810.200012,826300,1122.780029,0,0,0,0,0,0,0,0,0,0,0,0
120,2018-06-29,2326.129883,396700,818.219971,643000,1120.540039,0,0,0,0,0,0,0,0,0,0,0,0
121,2018-07-02,2271.540039,393300,789.820007,676900,1114.51001,0,0,0,0,0,0,0,0,0,0,0,0
122,2018-07-03,2272.76001,366000,795.710022,718900,1118.170044,0,0,0,0,0,0,0,0,0,0,0,0
123,2018-07-04,2265.459961,315100,799.099976,704500,1113.339966,0,0,0,0,0,0,0,0,0,0,0,0
124,2018-07-05,2257.550049,346900,794.049988,651500,1114.310059,0,0,0,0,0,0,0,0,0,0,0,0
125,2018-07-06,2272.870117,344400,808.890015,710900,1117.76001,0,0,0,0,0,0,0,0,0,0,0,0
126,2018-07-09,2285.800049,352600,808.280029,521800,1113.650024,0,0,0,0,0,0,0,0,0,0,0,0
127,2018-07-10,2294.159912,339900,813.190002,533700,1112.47998,0,0,0,0,0,0,0,0,0,0,0,0
128,2018-07-11,2280.620117,423000,804.780029,532700,1112.560059,0,0,0,0,0,0,0,0,0,0,0,0
129,2018-07-12,2285.060059,364400,819.289978,526500,1127.170044,0,0,0,0,0,0,0,0,0,0,0,0
130,2018-07-13,2310.899902,291600,827.890015,580500,1122.650024,0,0,0,0,0,0,0,0,0,0,0,0
131,2018-07-16,2301.98999,297100,825.710022,587300,1129.849976,0,0,0,0,0,0,0,0,0,0,0,0
132,2018-07-17,2297.919922,379000,819.719971,666500,1126.900024,0,0,0,0,0,0,0,0,0,0,0,0
133,2018-07-18,2290.110107,402800,810.440002,819800,1125.550049,0,0,0,0,0,0,0,0,0,0,0,0
134,2018-07-19,2282.290039,464500,796.48999,769200,1131.089966,0,0,0,0,0,0,0,0,0,0,0,0
135,2018-07-20,2289.189941,353200,791.609985,674700,1134.47998,0,0,0,0,0,0,0,0,0,0,0,0
136,2018-07-23,2269.310059,334300,756.960022,595300,1127.160034,0,0,0,0,0,0,0,0,0,0,0,0
137,2018-07-24,2280.199951,436100,761.570007,544400,1132.449951,0,0,0,0,0,0,0,0,0,0,0,0
138,2018-07-25,2273.030029,309300,748.890015,684200,1127.97998,0,0,0,0,0,0,0,0,0,0,0,0
139,2018-07-26,2289.060059,303300,765.150024,536400,1115.75,0,0,0,0,0,0,0,0,0,0,0,0
140,2018-07-27,2294.98999,262100,773.97998,544500,1123.150024,0,0,0,0,0,0,0,0,0,0,0,0
141,2018-07-30,2293.51001,206500,769.799988,539700,1114.599976,0,0,0,0,0,0,0,0,0,0,0,0
142,2018-07-31,2295.26001,223900,775.52002,615000,1116.670044,0,0,0,0,0,0,0,0,0,0,0,0
143,2018-08-01,2307.070068,219000,790.25,574500,1112.199951,0,0,0,0,0,0,0,0,0,0,0,0
144,2018-08-02,2270.199951,352100,781.380005,546900,1118.599976,0,0,0,0,0,0,0,0,0,0,0,0
145,2018-08-03,2287.679932,270500,788.809998,539000,1128.150024,0,0,0,0,0,0,0,0,0,0,0,0
146,2018-08-06,2286.5,244500,781.409973,514900,1122.900024,0,0,0,0,0,0,0,0,0,0,0,0
147,2018-08-07,2300.159912,230300,784.700012,526400,1125.400024,0,0,0,0,0,0,0,0,0,0,0,0
148,2018-08-08,2301.449951,299700,783.809998,660100,1116.25,0,0,0,0,0,0,0,0,0,0,0,0
149,2018-08-09,2303.709961,244900,789.47998,602000,1115.949951,0,0,0,0,0,0,0,0,0,0,0,0
150,2018-08-10,2282.790039,286200,784.809998,620200,1121.890015,0,0,0,0,0,0,0,0,0,0,0,0
151,2018-08-13,2248.449951,335400,755.650024,619300,1130.900024,0,0,0,0,0,0,0,0,0,0,0,0
152,2018-08-14,2258.909912,255200,761.940002,538300,1135.969971,0,0,0,0,0,0,0,0,0,0,0,0
153,2018-08-16,2240.800049,312500,761.179993,572800,1136.380005,0,0,0,0,0,0,0,0,0,0,0,0
154,2018-08-17,2247.050049,238400,772.299988,587500,1126.23999,0,0,0,0,0,0,0,0,0,0,0,0
155,2018-08-20,2247.879883,271600,769.780029,484000,1118.5,0,0,0,0,0,0,0,0,0,0,0,0
156,2018-08-21,2270.060059,294300,787.150024,516600,1116.880005,0,0,0,0,0,0,0,0,0,0,0,0
157,2018-08-22,2273.330078,269300,785.950012,595000,1116.099976,0,0,0,0,0,0,0,0,0,0,0,0
158,2018-08-23,2282.600098,338400,791.280029,595200,1117.5,0,0,0,0,0,0,0,0,0,0,0,0
159,2018-08-24,2293.209961,347300,798.22998,567900,1126.150024,0,0,0,0,0,0,0,0,0,0,0,0
160,2018-08-27,2299.300049,307000,801.039978,633900,1111.170044,0,0,0,0,0,0,0,0,0,0,0,0
161,2018-08-28,2303.120117,276900,798.169983,673700,1108.22998,0,0,0,0,0,0,0,0,0,0,0,0
162,2018-08-29,2309.030029,268200,803.179993,654400,1106.880005,0,0,0,0,0,0,0,0,0,0,0,0
163,2018-08-30,2307.350098,286900,804.469971,752100,1108.449951,0,0,0,0,0,0,0,0,0,0,0,0
164,2018-08-31,2322.879883,255900,816.969971,727400,1115.449951,0,0,0,0,0,0,0,0,0,0,0,0
165,2018-09-03,2307.030029,230500,816.840027,583700,1114.810059,0,0,0,0,0,0,0,0,0,0,0,0
166,2018-09-04,2315.719971,277000,827.27002,644200,1113.5,0,0,0,0,0,0,0,0,0,0,0,0
167,2018-09-05,2291.77002,358200,820.0,663700,1121.300049,0,0,0,0,0,0,0,0,0,0,0,0
168,2018-09-06,2287.610107,387500,815.179993,709800,1118.099976,0,0,0,0,0,0,0,0,0,0,0,0
169,2018-09-07,2281.580078,357600,818.859985,699500,1124.699951,0,0,0,0,0,0,0,0,0,0,0,0
170,2018-09-10,2288.659912,312600,816.159973,618300,1126.849976,0,0,0,0,0,0,0,0,0,0,0,0
171,2018-09-11,2283.199951,368200,820.22998,688200,1136.77002,0,0,0,0,0,0,0,0,0,0,0,0
172,2018-09-12,2282.919922,336800,826.330017,639700,1125.300049,0,0,0,0,0,0,0,0,0,0,0,0
173,2018-09-13,2286.22998,301300,830.950012,552200,1125.75,0,0,0,0,0,0,0,0,0,0,0,0
174,2018-09-14,2318.25,292200,834.909973,603300,1120.550049,0,0,0,0,0,0,0,0,0,0,0,0
175,2018-09-17,2303.01001,343200,828.880005,587200,1120.900024,0,0,0,0,0,0,0,0,0,0,0,0
176,2018-09-18,2308.97998,309200,831.849976,704500,1125.619995,0,0,0,0,0,0,0,0,0,0,0,0
177,2018-09-19,2308.459961,350900,826.909973,788500,1120.800049,0,0,0,0,0,0,0,0,0,0,0,0
178,2018-09-20,2323.449951,289100,821.130005,686600,1122.25,0,0,0,0,0,0,0,0,0,0,0,0
179,2018-09-21,2339.169922,321700,827.840027,532200,1116.400024,0,0,0,0,0,0,0,0,0,0,0,0
180,2018-09-27,2355.429932,279200,833.01001,551600,1114.170044,0,0,0,0,0,0,0,0,0,0,0,0
181,2018-09-28,2343.070068,317900,822.27002,704200,1112.310059,0,0,0,0,0,0,0,0,0,0,0,0
182,2018-10-01,2338.879883,278300,816.530029,571100,1109.01001,0,0,0,0,0,0,0,0,0,0,0,0
183,2018-10-02,2309.570068,287900,794.98999,587800,1112.25,0,0,0,0,0,0,0,0,0,0,0,0
184,2018-10-04,2274.48999,309500,789.0,528700,1125.420044,0,0,0,0,0,0,0,0,0,0,0,0
185,2018-10-05,2267.52002,282100,773.700012,573700,1132.900024,0,0,0,0,0,0,0,0,0,0,0,0
186,2018-10-08,2253.830078,214600,767.150024,516000,1131.099976,0,0,0,0,0,0,0,0,0,0,0,0
187,2018-10-10,2228.610107,365700,747.5,669600,1132.400024,0,0,0,0,0,0,0,0,0,0,0,0
188,2018-10-11,2129.669922,411900,707.380005,699200,1142.849976,0,0,0,0,0,0,0,0,0,0,0,0
189,2018-10-12,2161.850098,292600,731.5,557300,1134.300049,0,0,0,0,0,0,0,0,0,0,0,0
190,2018-10-15,2145.120117,259200,718.869995,496900,1131.189941,0,0,0,0,0,0,0,0,0,0,0,0
191,2018-10-16,2145.120117,222500,731.5,472800,1135.170044,0,0,0,0,0,0,0,0,0,0,0,0
192,2018-10-17,2167.51001,275200,739.150024,536500,1122.150024,0,0,0,0,0,0,0,0,0,0,0,0
193,2018-10-18,2148.310059,321800,731.340027,483000,1127.099976,0,0,0,0,0,0,0,0,0,0,0,0
194,2018-10-19,2156.26001,351800,740.47998,440100,1136.599976,0,0,0,0,0,0,0,0,0,0,0,0
195,2018-10-22,2161.709961,308700,744.150024,421600,1131.599976,0,0,0,0,0,0,0,0,0,0,0,0
196,2018-10-23,2106.100098,373500,719.0,487800,1131.25,0,0,0,0,0,0,0,0,0,0,0,0
197,2018-10-24,2097.580078,399700,699.299988,513800,1136.640015,0,0,0,0,0,0,0,0,0,0,0,0
198,2018-10-25,2063.300049,376000,686.840027,553200,1137.560059,0,0,0,0,0,0,0,0,0,0,0,0
199,2018-10-26,2027.150024,449200,663.070007,582800,1135.22998,0,0,0,0,0,0,0,0,0,0,0,0
200,2018-10-29,1996.050049,427300,629.700012,657100,1139.5,0,0,0,0,0,0,0,0,0,0,0,0
201,2018-10-30,2014.689941,441600,644.140015,798800,1142.079956,0,0,0,0,0,0,0,0,0,0,0,0
202,2018-10-31,2029.689941,373000,648.669983,619000,1137.699951,0,0,0,0,0,0,0,0,0,0,0,0
203,2018-11-01,2024.459961,343800,657.460022,582700,1140.969971,0,0,0,0,0,0,0,0,0,0,0,0
204,2018-11-02,2096.0,372000,690.650024,564200,1129.050049,0,0,0,0,0,0,0,0,0,0,0,0
205,2018-11-05,2076.919922,361300,691.940002,442500,1116.099976,0,0,0,0,0,0,0,0,0,0,0,0
206,2018-11-06,2089.620117,315800,691.549988,512000,1121.560059,0,0,0,0,0,0,0,0,0,0,0,0
207,2018-11-07,2078.689941,485200,682.369995,599600,1119.949951,0,0,0,0,0,0,0,0,0,0,0,0
208,2018-11-08,2092.629883,328000,693.669983,747400,1115.369995,0,0,0,0,0,0,0,0,0,0,0,0
209,2018-11-09,2086.090088,298100,687.289978,791800,1119.569946,0,0,0,0,0,0,0,0,0,0,0,0
210,2018-11-12,2080.439941,295500,670.820007,574200,1130.949951,0,0,0,0,0,0,0,0,0,0,0,0
211,2018-11-13,2071.22998,383400,670.849976,542100,1137.459961,0,0,0,0,0,0,0,0,0,0,0,0
212,2018-11-14,2068.050049,339000,671.559998,459400,1131.130005,0,0,0,0,0,0,0,0,0,0,0,0
213,2018-11-15,2088.060059,351000,681.380005,667900,1131.199951,0,0,0,0,0,0,0,0,0,0,0,0
214,2018-11-16,2092.399902,301600,690.179993,659100,1127.0,0,0,0,0,0,0,0,0,0,0,0,0
215,2018-11-19,2100.560059,273200,702.130005,489400,1120.400024,0,0,0,0,0,0,0,0,0,0,0,0
216,2018-11-20,2082.580078,281700,690.809998,486700,1126.189941,0,0,0,0,0,0,0,0,0,0,0,0
217,2018-11-21,2076.550049,267900,695.719971,573900,1128.400024,0,0,0,0,0,0,0,0,0,0,0,0
218,2018-11-22,2069.949951,242500,692.390015,513200,1137.310059,0,0,0,0,0,0,0,0,0,0,0,0
219,2018-11-23,2057.47998,227200,683.059998,578900,1135.5,0,0,0,0,0,0,0,0,0,0,0,0
220,2018-11-26,2083.02002,237700,695.359985,470500,1133.5,0,0,0,0,0,0,0,0,0,0,0,0
221,2018-11-27,2099.419922,239200,700.669983,521400,1129.030029,0,0,0,0,0,0,0,0,0,0,0,0
222,2018-11-28,2108.219971,300100,700.119995,658500,1130.369995,0,0,0,0,0,0,0,0,0,0,0,0
223,2018-11-29,2114.100098,307200,695.47998,667700,1121.119995,0,0,0,0,0,0,0,0,0,0,0,0
224,2018-11-30,2096.860107,427400,695.76001,537900,1117.02002,0,0,0,0,0,0,0,0,0,0,0,0
225,2018-12-03,2131.929932,436600,709.460022,549200,1117.150024,0,0,0,0,0,0,0,0,0,0,0,0
226,2018-12-04,2114.350098,507500,708.630005,656100,1108.300049,0,0,0,0,0,0,0,0,0,0,0,0
227,2018-12-05,2101.310059,492700,701.119995,639500,1110.630005,0,0,0,0,0,0,0,0,0,0,0,0
228,2018-12-06,2068.689941,537400,678.380005,637200,1111.660034,0,0,0,0,0,0,0,0,0,0,0,0
229,2018-12-07,2075.76001,371600,685.330017,600800,1119.599976,0,0,0,0,0,0,0,0,0,0,0,0
230,2018-12-10,2053.790039,344200,670.390015,495100,1122.699951,0,0,0,0,0,0,0,0,0,0,0,0
231,2018-12-11,2052.969971,273900,661.01001,566800,1131.5,0,0,0,0,0,0,0,0,0,0,0,0
232,2018-12-12,2082.570068,457100,676.47998,524500,1127.619995,0,0,0,0,0,0,0,0,0,0,0,0
233,2018-12-13,2095.550049,379800,681.780029,553300,1123.849976,0,0,0,0,0,0,0,0,0,0,0,0
234,2018-12-14,2069.379883,448200,666.340027,522200,1127.02002,0,0,0,0,0,0,0,0,0,0,0,0
235,2018-12-17,2071.090088,444500,661.900024,550100,1131.650024,0,0,0,0,0,0,0,0,0,0,0,0
236,2018-12-18,2062.110107,429500,659.669983,675900,1128.150024,0,0,0,0,0,0,0,0,0,0,0,0
237,2018-12-19,2078.840088,418800,672.080017,777000,1125.069946,0,0,0,0,0,0,0,0,0,0,0,0
238,2018-12-20,2060.120117,421100,668.130005,597200,1128.130005,0,0,0,0,0,0,0,0,0,0,0,0
239,2018-12-21,2061.48999,311400,673.640015,629600,1120.030029,0,0,0,0,0,0,0,0,0,0,0,0
240,2018-12-24,2055.01001,285300,669.789978,690900,1127.5,0,0,0,0,0,0,0,0,0,0,0,0
241,2018-12-26,2028.01001,321500,665.73999,696000,1122.630005,0,0,0,0,0,0,0,0,0,0,0,0
242,2018-12-27,2028.439941,398000,667.880005,576000,1123.52002,0,0,0,0,0,0,0,0,0,0,0,0
243,2018-12-28,2041.040039,352700,675.650024,598200,1119.599976,0,0,0,0,0,0,0,0,0,0,0,0
244,2019-01-02,2010.0,326400,669.369995,539500,1113.800049,0,0,0,0,0,0,0,0,0,0,0,0
245,2019-01-03,1993.699951,428000,657.02002,656300,1122.180054,0,0,0,0,0,0,0,0,0,0,0,0
246,2019-01-04,2010.25,409000,664.48999,554500,1124.119995,0,0,0,0,0,0,0,0,0,0,0,0
